   0.0000000000000000        0.0000000000000000      -0.30677446413273002      -0.30677446413273002        0.0000000000000000      -0.30677446413273002      -0.30677446413273002     
   8.9234428563095339E-003   4.8512617930005008E-006 -0.30677446413273002      -0.30676961287093701        1.3199762309379338E-004 -0.30690645244811554      -0.30677445482502175     
   1.7846885712619068E-002   1.9405047172002003E-005 -0.30682507334619918      -0.30680566829902717        5.2780788072479402E-004 -0.30730225098821712      -0.30677444310749230     
   2.6770328568928602E-002   4.3659376172684951E-005 -0.30692628144358208      -0.30688262206740941        1.1868679878879300E-003 -0.30796129942378375      -0.30677443143589583     
   3.5693771425238136E-002   7.7609627811444130E-005 -0.30707806431594392      -0.30700045468813247        2.1082384222763156E-003 -0.30888265832039608      -0.30677441989811977     
   4.4617214281547669E-002   1.2124853771893461E-004 -0.30728038406092711      -0.30715913552320817        3.2906006634744311E-003 -0.31006500928436487      -0.30677440862089045     
   5.3540657137857203E-002   1.7456619453810421E-004 -0.30753318896226750      -0.30735862276772941        4.7322540650726920E-003 -0.31150665183495169      -0.30677439776987897     
   6.2464099994166737E-002   2.3755003509394205E-004 -0.30783641346291174      -0.30759886342781778        6.4311119032886832E-003 -0.31320549945194986      -0.30677438754866115     
   7.1387542850476271E-002   3.1018483834517710E-004 -0.30818997813179044      -0.30787979329344528        8.3846966538050176E-003 -0.31515907485119221      -0.30677437819738718     
   8.0310985706785798E-002   3.9245271813116971E-004 -0.30859378962432010      -0.30820133690618895        1.0590134560479008E-002 -0.31736450455163667      -0.30677436999115765     
   8.9234428563095325E-002   4.8433311473024238E-004 -0.30904774063671803      -0.30856340752198780        1.3044149571036527E-002 -0.31981851280914320      -0.30677436323810670     
   9.8157871419404852E-002   5.8580278524870467E-004 -0.30955170985423625      -0.30896590706898752        1.5743056726229294E-002 -0.32251741500341830      -0.30677435827718902     
  0.10708131427571438        6.9683579286283174E-004 -0.31010556189343097      -0.30940872610056813        1.8682755100173375E-002 -0.32545711057584636      -0.30677435547567300     
  0.11600475713202391        8.1740349493906192E-004 -0.31070914723860199      -0.30989174374366291        2.1858720400649585E-002 -0.32863307562698846      -0.30677435522633889     
  0.12492819998833343        9.4747453006067874E-004 -0.31136230217255173      -0.31041482764249106        2.5265997348974969E-002 -0.33204035529335973      -0.30677435794438479     
  0.13385164284464296        1.0870148039922472E-003 -0.31206484870183065      -0.31097783389783840        2.8899191969579630E-002 -0.33567355603362375      -0.30677436406404412     
  0.14277508570095249        1.2359874746160685E-003 -0.31281659447664789      -0.31158060700203183        3.2752463929562603E-002 -0.33952683796448296      -0.30677437403492036     
  0.15169852855726201        1.3943529358779105E-003 -0.31361733270564573      -0.31222297976976782        3.6819519078160994E-002 -0.34359390739620677      -0.30677438831804577     
  0.16062197141357154        1.5620688007822632E-003 -0.31446684206574960      -0.31290477326496735        4.1093602345141519E-002 -0.34786800972681786      -0.30677440738167633     
  0.16954541426988107        1.7390898834803456E-003 -0.31536488660732109      -0.31362579672384072        4.5567491165495307E-002 -0.35234192286233074      -0.30677443169683544     
  0.17846885712619059        1.9253681804970598E-003 -0.31631121565485765      -0.31438584747436060        5.0233489605354627E-002 -0.35700795133797836      -0.30677446173262374     
  0.18739229998250012        2.1208528511460671E-003 -0.31730556370349761      -0.31518471085235156        5.5083423370614372E-002 -0.36185792132192995      -0.30677449795131556     
  0.19631574283880965        2.3254901971850941E-003 -0.31834765031160583      -0.31602216011442075        6.0108635885180769E-002 -0.36688317668844866      -0.30677454080326788     
  0.20523918569511918        2.5392236417665259E-003 -0.31943717998972754      -0.31689795634796103        6.5299985629927254E-002 -0.37207457635159613      -0.30677459072166890     
  0.21416262855142870        2.7619937077412713E-003 -0.32057384208621675      -0.31781184837847548        7.0647844936148757E-002 -0.37742249305331055      -0.30677464811716182     
  0.22308607140773823        2.9937379953767734E-003 -0.32175731066985880      -0.31876357267448202        7.6142100428403844E-002 -0.38291681380078535      -0.30677471337238149     
  0.23200951426404776        3.2343911595529439E-003 -0.32298724440982141      -0.31975285325026848        8.1772155310949973E-002 -0.38854694214739605      -0.30677478683644610     
  0.24093295712035728        3.4838848865026309E-003 -0.32426328645328545      -0.32077940156678281        8.7526933689347580E-002 -0.39430180250880031      -0.30677486881945271     
  0.24985639997666681        3.7421478701661084E-003 -0.32558506430111855      -0.32184291643095242        9.3394887114072969E-002 -0.40016984670110139      -0.30677495958702844     
  0.25877984283297634        4.0091057882318164E-003 -0.32695218968197209      -0.32294308389374027        9.9364003525991354E-002 -0.40613906288098528      -0.30677505935499394     
  0.26770328568928586        4.2846812779384061E-003 -0.32836425842519407      -0.32407957714725566       0.10542181877416471      -0.41219698705836444      -0.30677516828419971     
  0.27662672854559539        4.5687939117158485E-003 -0.32982085033296732      -0.32525205642125149       0.11155543086459251      -0.41833071734019278      -0.30677528647560026     
  0.28555017140190492        4.8613601727460357E-003 -0.33132152905209344      -0.32646016887934742       0.11775151708401466      -0.42452693104964617      -0.30677541396563152     
  0.29447361425821444        5.1622934305259865E-003 -0.33286584194585878      -0.32770354851533279       0.12399635412578583      -0.43077190484774880      -0.30677555072196294     
  0.30339705711452397        5.4715039165193196E-003 -0.33445331996643213      -0.32898181604991283       0.13027584132503239      -0.43705153796472607      -0.30677569663969367     
  0.31232049997083350        5.7888986999842093E-003 -0.33608347752825524      -0.33029457882827101       0.13657552708783588      -0.44335137862589952      -0.30677585153806364     
  0.32124394282714303        6.1143816640684872E-003 -0.33775581238290220      -0.33164143071883373       0.14288063857411029      -0.44965665373186098      -0.30677601515775066     
