   0.0000000000000000        7.4999999999999997E-002   0.0000000000000000      -0.11846029911690693        7.4999999999999997E-002   0.0000000000000000      -0.11846029911690693     
   2.1416262855142879E-002   7.4999999999999997E-002  -2.5369769037865285E-003 -0.11846029911690693        7.4972833717885531E-002  -2.5369769037865285E-003 -0.11841747121113136     
   4.2832525710285757E-002   7.4945667435771079E-002  -5.0739538075730570E-003 -0.11837464321796289        7.4891344693186868E-002  -5.0721193773907020E-003 -0.11828900245360179     
   6.4248788565428636E-002   7.4837002307313244E-002  -7.6090962821127065E-003 -0.11820333037199203        7.4755591852401701E-002  -7.6035939620919066E-003 -0.11807498417379522     
   8.5665051420571514E-002   7.4674043901245421E-002  -1.0140569875712581E-002 -0.11794642042380601        7.4565673366917204E-002  -1.0129569806876709E-002 -0.11777556853786748     
  0.10708131427571439        7.4456870791286212E-002  -1.2666541418332003E-002 -0.11760403412448077        7.4321726583211123E-002  -1.2648219970578703E-002 -0.11739096845743656     
  0.12849757713085727        7.4185600810805663E-002  -1.5185180325967076E-002 -0.11717635310818808        7.4023927925186805E-002  -1.5157722721673114E-002 -0.11692145746179110     
  0.14991383998600016        7.3860390997442002E-002  -1.7694659904539070E-002 -0.11666361983236360        7.3672492768700831E-002  -1.7656262834941962E-002 -0.11636736953344516     
  0.17133010284114303        7.3481437509794037E-002  -2.0193158652501431E-002 -0.11606613748106447        7.3267675288358577E-002  -2.0142032884223674E-002 -0.11572909890693907     
  0.19274636569628589        7.3048975516216461E-002  -2.2678861561377057E-002 -0.11538426983134735        7.2809768276670128E-002  -2.2613234530458652E-002 -0.11500709983076782     
  0.21416262855142876        7.2563279055762611E-002  -2.5149961413433924E-002 -0.11461844108247961        7.2299102935675597E-002  -2.5068079804239644E-002 -0.11420188629230023     
  0.23557889140657162        7.2024660871335813E-002  -2.7604660075703016E-002 -0.11376913564777619        7.1736048641166103E-002  -2.7504792382072582E-002 -0.11331403170553780     
  0.25699515426171449        7.1433472215127691E-002  -3.0041169789538198E-002 -0.11283689790884047        7.1121012679643672E-002  -2.9921608855550241E-002 -0.11234416856154833     
  0.27841141711685735        7.0790102626438964E-002  -3.2457714454912849E-002 -0.11182233193197216        7.0454439958180293E-002  -3.2316779992637400E-002 -0.11129298804139974     
  0.29982767997200022        7.0094979681995379E-002  -3.4852530908643001E-002 -0.11072610114649471        6.9736812687353725E-002  -3.4688571990262332E-002 -0.11016123959141180     
  0.32124394282714308        6.9348568718888892E-002  -3.7223870195721466E-002 -0.10954892798474596        6.8968650037454893E-002  -3.7035267717405555E-002 -0.10894973046053931     
  0.34266020568228595        6.8551372530291602E-002  -3.9569998832941905E-002 -0.10829159348347017        6.8150507768179117E-002  -3.9355167947872742E-002 -0.10765932519969922     
  0.36407646853742881        6.7703931034107614E-002  -4.1889200063986179E-002 -0.10695493684634830        6.7282977832030633E-002  -4.1646592581934608E-002 -0.10629094512285656     
  0.38549273139257167        6.6806820914745615E-002  -4.4179775105142781E-002 -0.10553985496740335        6.6366687951687889E-002  -4.3907881856012895E-002 -0.10484556772969092     
  0.40690899424771454        6.5860655238212787E-002  -4.6440044380818349E-002 -0.10404730191502426        6.5402301171594207E-002  -4.6137397539587580E-002 -0.10332422608967391     
  0.42832525710285740        6.4866083040748673E-002  -4.8668348747998920E-002 -0.10247828837635933        6.4390515384056421E-002  -4.8333524118497194E-002 -0.10172800818740349     
  0.44974151995800027        6.3823788891235758E-002  -5.0863050708812162E-002 -0.10083388106184464        6.3332062830151789E-002  -5.0494669963800864E-002 -0.10005805622905752     
  0.47115778281314313        6.2734492427641370E-002  -5.3022535610336839E-002  -9.9115202069647967E-002   6.2227709575761278E-002  -5.2619268485368027E-002  -9.8315565909852159E-002
  0.49257404566828600        6.1598947867764223E-002  -5.5145212830801024E-002  -9.7323428209832058E-002   6.1078254963065327E-002  -5.4705779269359593E-002  -9.6501785642415627E-002
  0.51399030852342886        6.0417943494576992E-002  -5.7229516951306417E-002  -9.5459790288064353E-002   5.9884531037855876E-002  -5.6752689198762737E-002  -9.4618015746018830E-002
  0.53540657137857173        5.9192301116474957E-002  -5.9273908912212417E-002  -9.3525572348732017E-002   5.8647401953036714E-002  -5.8758513556140514E-002  -9.2665607596637889E-002
  0.55682283423371459        5.7922875502759222E-002  -6.1276877153310545E-002  -9.1522110877352986E-002   5.7367763348701979E-002  -6.0721797107757533E-002  -9.0645962737862587E-002
  0.57823909708885746        5.6610553794701625E-002  -6.3236938736917464E-002  -8.9450793962213115E-002   5.6046541709200579E-002  -6.2641115168243514E-002  -8.8560531952705968E-002
  0.59965535994400032        5.5256254892557234E-002  -6.5152640453013444E-002  -8.7313060415201565E-002   5.4684693697612405E-002  -6.4515074644958287E-002  -8.6410814296416699E-002
  0.62107162279914319        5.3860928818908881E-002  -6.7022559905552365E-002  -8.5110398851861904E-002   5.3283205468079943E-002  -6.6342315061224483E-002  -8.4198356090445695E-002
  0.64248788565428605        5.2425556058747012E-002  -6.8845306579069884E-002  -8.2844346730727672E-002   5.1843091956456755E-002  -6.8121509557597965E-002  -8.1924749877770583E-002
  0.66390414850942892        5.0951146876706752E-002  -7.0619522884717748E-002  -8.0516489352064263E-002   5.0365396149752079E-002  -6.9851365870351026E-002  -7.9591633339838944E-002
  0.68532041136457178        4.9438740611902857E-002  -7.2343885184854864E-002  -7.8128458816196761E-002   4.8851188334868359E-002  -7.1530627286349624E-002  -7.7200688175450047E-002
