 -0.50000000000000000                8 -0.69999999999999996     
  0.10000000000000001                4   0.0000000000000000     
  0.20000000000000001                5   0.0000000000000000     
  0.67000000000000004               16 -0.70000000000000007     
  0.69999999999999996              227   2.4999999999999996     
   1.0000000000000000                6   1.2500000000000000     
   1.5000000000000000                5   1.2500000000000000     
   1.6000000000000001                6   1.2500000000000000     
   2.0000000000000000               13 -0.70000000000000007     
   2.3999999999999999                6   2.5000000000000000     
