   2.0000000000000000E-002  -6.1653309851852087E-004   7.8195235841600492E-004   9.1223000610237066E-004   2.8390837422166449E-004  -1.7008925986551459E-003  -4.7160671512646402E-004  -9.6411269366831424E-004  -2.1104347195936893E-003   4.7559783407688793E-004  -6.7924831598490298E-004
   4.0000000000000001E-002  -6.3113574948459234E-005   1.5625315803792623E-003   1.3563929907883872E-003   2.3567901442769659E-005  -8.3358669722617869E-004  -9.1041306398011450E-004  -1.1197578271314624E-003  -2.0676534143508536E-003   1.0298208211888505E-003  -1.3110683335335385E-004
   5.9999999999999998E-002  -5.8916818715785176E-004   1.8732189988670417E-003   2.2116812435539813E-003  -2.5582057372253300E-004  -1.2052473915115695E-003  -1.1307168735238292E-003  -1.1489391824157159E-003  -1.8053142122633138E-003   1.3246070280605062E-003   2.1929839005617154E-004
   8.0000000000000002E-002  -1.5129403935336600E-003   1.6539263620298080E-003   1.2436091779553958E-003  -4.3498008284290556E-004  -1.2068404125109226E-003  -1.6221517658138620E-003  -1.5458045258917030E-003  -3.2744461376829530E-003   8.5886440871847181E-004  -3.3556018763703334E-004
  0.10000000000000001       -5.3378117255809964E-004   1.2551009797641360E-003   5.4858854347317968E-004  -6.5301941052575653E-004  -1.1544360143745662E-003  -1.2291329615062322E-003  -1.8477233810206860E-003  -3.8938311063959896E-003   6.1788850217452010E-004   2.8430978812192596E-004
  0.12000000000000000        3.8702290130143084E-004  -1.2147066789082112E-003   1.3194716561217392E-003  -1.4787488739744382E-003  -7.0632164709680191E-004  -1.3828967501322358E-003  -2.2749025814141916E-003  -4.3858981414379040E-003   6.3085020596182189E-004   5.9678352014937272E-004
  0.14000000000000001        1.0301789919043582E-003  -8.0450415201681607E-004   2.7835100853155137E-003  -1.8413181285479724E-003  -1.0221702011130281E-003  -1.3605113698781056E-003  -2.2740306818709163E-003  -5.6737784326823474E-003  -1.8286126600579669E-004   4.5018687899140114E-004
  0.16000000000000000        1.3951959342182923E-003  -1.1197469433203528E-003   3.6036331065119622E-003  -1.7099320370072926E-003  -8.2531376995588642E-004  -1.0673918001400666E-003  -2.3022608169200841E-003  -4.8297766141362618E-003  -6.6009511728755670E-004  -3.8570969639235787E-004
  0.17999999999999999        1.5472117467176020E-003  -7.8253945118302330E-005   3.1375929357336527E-003  -1.5871013870781834E-003   2.5344540026884079E-004  -3.8525732438248199E-004  -3.1400883957756237E-003  -3.7085705448855200E-003  -1.0479669049704504E-003  -1.1616501942978087E-003
  0.20000000000000001        2.0704818087326536E-003   5.7961073283188582E-004   4.0722510622314767E-003  -1.8436077898000786E-003   1.5248339461656048E-003  -1.4014143594588049E-003  -3.1810437413765124E-003  -5.1221602206253103E-003  -1.4857783121564739E-003  -1.3946486139372108E-003
  0.22000000000000000        2.8232021020499214E-003   3.7737940809523535E-004   4.2318446679330156E-003  -1.1368695067277257E-003   1.4819355869370046E-003   3.3310769871707185E-004  -3.2651829625373737E-003  -5.4258193938114705E-003  -2.9377387490097115E-003  -2.3398018983869133E-003
  0.23999999999999999        3.1642457963852112E-003   2.2211338513089302E-004   3.7145273902676932E-003  -4.9559526796598462E-004   5.5090747032122327E-004   1.0080373286579162E-003  -3.0291076783732079E-003  -6.3807985516457014E-003  -1.6345595180389380E-003  -2.1898653238792880E-003
  0.26000000000000001        4.2824356861087196E-003   5.9348354249839225E-004   3.3381302162780522E-003   7.5255309929453612E-004   3.1457974404245910E-005   5.1022167501293232E-004  -5.0658949264600107E-003  -6.2343710381151966E-003  -1.4430373396952059E-003  -2.5645369427991904E-003
