  -7.0000000000000000        7.0080429082053037E-006   7.0026913024602945E-006   7.0001846924741634E-006
  -6.9649999999999999        1.4064426456859175E-005   1.4021539722062217E-005   1.4001477572278014E-005
  -6.9299999999999997        2.1217824669378118E-005   2.1072739620702504E-005   2.1004986969317743E-005
  -6.8949999999999996        2.8517580724257353E-005   2.8172559964290703E-005   2.8011821524994689E-005
  -6.8599999999999994        3.6014047312669859E-005   3.5337381855024316E-005   3.5023090363447803E-005
  -6.8249999999999993        4.3758933958395488E-005   4.2583736321738183E-005   4.2039903262448529E-005
  -6.7899999999999991        5.1805663695663623E-005   4.9928342455439522E-005   4.9063370823935490E-005
  -6.7549999999999990        6.0209741565010237E-005   5.7388145977926158E-005   5.6094604644172745E-005
  -6.7199999999999989        6.9029137468731527E-005   6.4980358332372988E-005   6.3134717483511347E-005
  -6.6849999999999987        7.8324686026522920E-005   7.2722496385963040E-005   7.0184823435729641E-005
  -6.6499999999999986        8.8160506189106130E-005   8.0632422836037014E-005   7.7246038096922954E-005
  -6.6149999999999984        9.8604443503875382E-005   8.8728387412841548E-005   8.4319478733908381E-005
  -6.5799999999999983        1.0972853808277471E-004   9.7029068973776135E-005   9.1406264452104446E-005
  -6.5449999999999982        1.2160952149982818E-004   1.0555361858607436E-004   9.8507516362839704E-005
  -6.5099999999999980        1.3432934604520286E-004   1.1432170369711210E-004   1.0562435775003747E-004
  -6.4749999999999979        1.4797574998576553E-004   1.2335355349401842E-004   1.1275791423621668E-004
  -6.4399999999999977        1.6264286273033358E-004   1.3267000555697878E-004   1.1990931394774121E-004
  -6.4049999999999976        1.7843185407292778E-004   1.4229255391357167E-004   1.2707968767924110E-004
  -6.3699999999999974        1.9545163199120459E-004   1.5224339860467451E-004   1.3427016905712030E-004
  -6.3349999999999973        2.1381959381196850E-004   1.6254549687591934E-004   1.4148189470205487E-004
  -6.2999999999999972        2.3366243592354681E-004   1.7322261611238193E-004   1.4871600439037496E-004
  -6.2649999999999970        2.5511702761838080E-004   1.8429938863815586E-004   1.5597364121421181E-004
  -6.2299999999999969        2.7833135509122551E-004   1.9580136850670535E-004   1.6325595174027766E-004
  -6.1949999999999967        3.0346554210189831E-004   2.0775509041241533E-004   1.7056408616713289E-004
  -6.1599999999999966        3.3069295433989888E-004   2.2018813085857505E-004   1.7789919848077828E-004
  -6.1249999999999964        3.6020139510507620E-004   2.3312917172215076E-004   1.8526244660839450E-004
  -6.0899999999999963        3.9219440054780668E-004   2.4660806636113604E-004   1.9265499257003176E-004
