        2500   15.503010100497397        8.8123183191436791E-002   5.5343216031803433       0.20524833126780170        1.2823965251129721E-004   3.5949443573102258E-005
        5000   15.503093966469478        6.2308377210982355E-002   5.5343485652644882       0.14513228124868449        4.4373680429643514E-005   8.9873594282252611E-006
        7500   15.503114782317454        5.0873738746290420E-002   5.5343535582420547       0.11849998033041574        2.3557832454557115E-005   3.9943818617160787E-006
       10000   15.503123470162260        4.4057646723519889E-002   5.5343553057841355       0.10262398388994025        1.4869987648324923E-005   2.2468397808950158E-006
       12500   15.503128037905547        3.9406214387757099E-002   5.5343561146464495        9.1789677738361622E-002   1.0302244360715918E-005   1.4379774668782375E-006
       15000   15.503130780668398        3.5972709211131500E-002   5.5343565540284594        8.3792126471017372E-002   7.5594815100998858E-006   9.9859545699132468E-007
       17500   15.503132576980368        3.3304209711770998E-002   5.5343568189620020        7.7576433809522546E-002   5.7631695398185911E-006   7.3366191433166250E-007
       20000   15.503133827853686        3.1153204604888050E-002   5.5343569909139818        7.2566108495038251E-002   4.5122962220034424E-006   5.6170993456561291E-007
       22500   15.503134739631971        2.9371501689398564E-002   5.5343571088036949        6.8415982777706344E-002   3.6005179371301210E-006   4.4382022146294275E-007
       25000   15.503135428175934        2.7864237837657565E-002   5.5343571931295408        6.4905099893308629E-002   2.9119739739513761E-006   3.5949437560134356E-007
       27500   15.503135963023956        2.6567497056179331E-002   5.5343572555210940        6.1884584396619771E-002   2.3771259520799504E-006   2.9710282234418628E-007
       30000   15.503136388167485        2.5436433265478457E-002   5.5343573029750637        5.9249978505807890E-002   1.9519824228098059E-006   2.4964885270151171E-007
       32500   15.503136732649205        2.4438527892008295E-002   5.5343573399054202        5.6925537916282666E-002   1.6075007032156918E-006   2.1271849615089877E-007
       35000   15.503137016331992        2.3549549414922689E-002   5.5343573692083847        5.4854820820844245E-002   1.3238179157326613E-006   1.8341553165157620E-007
       37500   15.503137253210449        2.2751021896588636E-002   5.5343573928486931        5.2994791591469699E-002   1.0869394593271409E-006   1.5977522327403904E-007
       40000   15.503137453397876        2.2028578719198114E-002   5.5343574121964396        5.1311986265204564E-002   8.8675203180343942E-007   1.4042747675802048E-007
       42500   15.503137624364928        2.1370857525257244E-002   5.5343574282314325        4.9779938600802036E-002   7.1578497973234789E-007   1.2439248386897361E-007
       45000   15.503137771736125        2.0768737927259567E-002   5.5343574416689130        4.8377404517444281E-002   5.6841378359706596E-007   1.1095500340729814E-007
       47500   15.503137899818583        2.0214803028784242E-002   5.5343574530409985        4.7087107840486267E-002   4.4033132517995455E-007   9.9582917911789082E-008
       50000   15.503138011960164        1.9702951025177346E-002   5.5343574627503473        4.5894835617889367E-002   3.2818974382564647E-007   8.9873569031340139E-008
       52500   15.503138110797762        1.9228109829646241E-002   5.5343574711058610        4.4788773407793220E-002   2.2935214616381927E-007   8.1518055417006963E-008
