       10000  0.49857106925686029        3.5393811513724847E-003
       20000  0.49607054646495080        2.5063008671283283E-003
       30000  0.49765681860009714        2.0482184745198215E-003
       40000  0.49758663502716033        1.7714360217600447E-003
       50000  0.49836174068298911        1.5830361680751915E-003
       60000  0.49917626685709487        1.4439066262779063E-003
       70000  0.49932756986413973        1.3359120595829671E-003
       80000  0.49917396143499920        1.2496261053968345E-003
       90000  0.49826669367379445        1.1781287969265682E-003
      100000  0.49826879157206272        1.1179409611501796E-003
      110000  0.49801687036843734        1.0656249348889250E-003
      120000  0.49817415798513476        1.0203830679825227E-003
      130000  0.49902884695502031        9.8035664647605253E-004
      140000  0.49885808493500811        9.4460792838441771E-004
      150000  0.49877445978781304        9.1283974567965206E-004
      160000  0.49875476832787319        8.8432195602694628E-004
      170000  0.49846869024825879        8.5774756909476010E-004
      180000  0.49866945852514949        8.3349216072650461E-004
      190000  0.49894515598584860        8.1119306927647365E-004
      200000  0.49895430407937857        7.9092468873110137E-004
      210000  0.49895164033346212        7.7167217405080398E-004
      220000  0.49877748259886456        7.5396161039657068E-004
      230000  0.49873670517426971        7.3734626447289275E-004
      240000  0.49892145983724551        7.2185849523170853E-004
      250000  0.49897455669077073        7.0727945348885259E-004
      260000  0.49896754903562113        6.9352775268462176E-004
      270000  0.49906462090124204        6.8062484556469011E-004
      280000  0.49899597220979830        6.6841548215551571E-004
      290000  0.49898376093162056        6.5682200576589996E-004
      300000  0.49885750666382384        6.4579250657296095E-004
      310000  0.49893430383881965        6.3533854452008911E-004
      320000  0.49914662607852367        6.2528728995180170E-004
      330000  0.49911240354704706        6.1574899058990400E-004
      340000  0.49920037727391547        6.0653748884956845E-004
      350000  0.49907132290916312        5.9781660065155631E-004
      360000  0.49909756830884017        5.8948685579919330E-004
      370000  0.49901037293798062        5.8148880059191179E-004
      380000  0.49903193947764990        5.7378978989317789E-004
      390000  0.49888156557441526        5.6631071835949146E-004
      400000  0.49882193625412757        5.5920692994645949E-004
      410000  0.49896436668092847        5.5235713300881843E-004
      420000  0.49909758285164113        5.4566551125279029E-004
      430000  0.49908255280335795        5.3924139712474735E-004
      440000  0.49910062831086366        5.3302672198328265E-004
      450000  0.49917629685946041        5.2704095409552513E-004
      460000  0.49917293002823265        5.2122520653417718E-004
      470000  0.49917975832903588        5.1567629448962394E-004
      480000  0.49914048365956376        5.1026684115122896E-004
      490000  0.49918601213153818        5.0503345562020465E-004
      500000  0.49917402013641454        4.9988998407428441E-004
      510000  0.49919137153949444        4.9498074903712606E-004
      520000  0.49926056960773807        4.9013701221965256E-004
      530000  0.49921920530901320        4.8548517971754864E-004
      540000  0.49924197690954464        4.8094485610303641E-004
      550000  0.49921271150364654        4.7658225857139100E-004
      560000  0.49925446171322629        4.7228259656800303E-004
      570000  0.49926739739193693        4.6811975715820546E-004
      580000  0.49930355356321920        4.6403401255023011E-004
      590000  0.49925306088467569        4.6009862324671898E-004
      600000  0.49932200516747077        4.5620769804171328E-004
      610000  0.49925191119479845        4.5248850837120805E-004
      620000  0.49923559385251792        4.4882998397466079E-004
      630000  0.49920122551737245        4.4526982953800554E-004
      640000  0.49916866194079057        4.4178790385370164E-004
      650000  0.49907836329932342        4.3836165989348904E-004
      660000  0.49912467213467693        4.3504120047572250E-004
      670000  0.49915827839821264        4.3181053296540372E-004
      680000  0.49921573471977743        4.2862896526780060E-004
      690000  0.49915720137496727        4.2551291262443204E-004
      700000  0.49913071201906217        4.2245710382265593E-004
      710000  0.49905852032097364        4.1947278223079733E-004
      720000  0.49895586226591160        4.1657205074632016E-004
      730000  0.49898515215332157        4.1369761623970058E-004
      740000  0.49903376558228985        4.1090086380609107E-004
      750000  0.49903826822609065        4.0816855463970026E-004
      760000  0.49907275777504301        4.0548092781065751E-004
      770000  0.49914436347011581        4.0281042044023815E-004
      780000  0.49916417898891302        4.0022493097389788E-004
      790000  0.49915833607505627        3.9767459856646683E-004
      800000  0.49919162804986400        3.9519908451412182E-004
      810000  0.49915095996178527        3.9274448824455974E-004
      820000  0.49915706809904353        3.9034493372760727E-004
      830000  0.49915348321586295        3.8800308805741676E-004
      840000  0.49914647864891215        3.8570019245160754E-004
      850000  0.49912696520491601        3.8343181463983790E-004
      860000  0.49912175679946902        3.8117648520600173E-004
      870000  0.49912117461302435        3.7898257702755625E-004
      880000  0.49914546574280566        3.7682725761702910E-004
      890000  0.49915243985723734        3.7470089780547910E-004
      900000  0.49921195797308987        3.7261025619376054E-004
      910000  0.49920378018876654        3.7055803100797369E-004
      920000  0.49920197029289576        3.6853029309681109E-004
      930000  0.49916375376473360        3.6654516481633156E-004
      940000  0.49918497705179021        3.6458522397987963E-004
      950000  0.49918974520261972        3.6266928981062584E-004
      960000  0.49917860426985011        3.6077369970159364E-004
      970000  0.49919547574659678        3.5890130216330453E-004
      980000  0.49923583368305591        3.5705993174212639E-004
      990000  0.49927424868258607        3.5526798962780167E-004
     1000000  0.49930871806279320        3.5348081789498192E-004
