           4   1.6666666666666667     
           5   1.2500000000000000     
           6   1.1250000000000000     
           7   1.0689655172413792     
           8   1.0400000000000000     
           9   1.0238095238095237     
          10   1.0143884892086330     
          11   1.0087719298245614     
          12   1.0053763440860215     
          13   1.0033057851239668     
          14   1.0020366598778003     
          15   1.0012562814070352     
          16   1.0007754943776657     
          17   1.0004789272030652     
          18   1.0002958579881658     
          19   1.0001827986472900     
          20   1.0001129560600925     
