   0.0000000000000000        0.0000000000000000        1.6551049233832611        1.6551049233832611        0.0000000000000000        1.6551049233832611        1.6551049233832611     
   8.9234428563095339E-003   9.3774961954427442E-008   1.6551049233832611        1.6551050171582231        2.5515624358337100E-006   1.6551044341479368        1.6551069857103726     
   1.7846885712619068E-002   3.7509984781770977E-007   1.6551047358215374        1.6551051109213852        1.0212949903146616E-005   1.6551029653180231        1.6551131782679263     
   2.6770328568928602E-002   8.4404545794742565E-007   1.6551043606272910        1.6551052046727490        2.3004277156077550E-005   1.6551005130370431        1.6551235173141992     
   3.5693771425238136E-002   1.5007770089835333E-006   1.6551037976353071        1.6551052984123160        4.0959127401227621E-005   1.6550970708666131        1.6551380299940144     
   4.4617214281547669E-002   2.3455541931631392E-006   1.6551030465858945        1.6551053921400876        6.4124640378123465E-005   1.6550926297694526        1.6551567544098307     
   5.3540657137857203E-002   3.3787312851223918E-006   1.6551021071247807        1.6551054858560659        9.2561635995242497E-005   1.6550871780856795        1.6551797397216748     
   6.2464099994166737E-002   4.6007572962269643E-006   1.6551009788029551        1.6551055795602514        1.2634477384325976E-004   1.6550807015022306        1.6552070462760740     
   7.1387542850476271E-002   6.0121761764964432E-006   1.6550996610764703        1.6551056732526468        1.6556274900230753E-004   1.6550731830153234        1.6552387457643256     
   8.0310985706785798E-002   7.6136270642117618E-006   1.6550981533061893        1.6551057669332534        2.1031852465460820E-004   1.6550646028858615        1.6552749214105162     
   8.9234428563095325E-002   9.4058445833186303E-006   1.6550964547574898        1.6551058606020732        2.6072960210991002E-004   1.6550549385876674        1.6553156681897774     
   9.8157871419404852E-002   1.1389659188763815E-005   1.6550945645999187        1.6551059542591073        3.1692832894877741E-004   1.6550441647484093        1.6553610930773581     
  0.10708131427571438        1.3565997559925108E-005   1.6550924819067987        1.6551060479043587        3.7906224608822716E-004   1.6550322530830646        1.6554113153291528     
  0.11600475713202391        1.5935883042319905E-005   1.6550902056547863        1.6551061415378285        4.4729447467568547E-004   1.6550191723197487        1.6554664667944243     
  0.12492819998833343        1.8500436137801329E-005   1.6550877347233814        1.6551062351595192        5.2180414382107328E-004   1.6550048881177146        1.6555266922615357     
  0.13385164284464296        2.1260875043475182E-005   1.6550850678943896        1.6551063287694330        6.0278686028321891E-004   1.6549893629773103        1.6555921498375934     
  0.14277508570095249        2.4218516239595154E-005   1.6550822038513326        1.6551064223675722        6.9045522133605319E-004   1.6549725561416555        1.6556630113629915     
  0.15169852855726201        2.7374775126718361E-005   1.6550791411788126        1.6551065159539393        7.8503937215245216E-004   1.6549544234897879        1.6557394628619404     
  0.16062197141357154        3.0731166712427759E-005   1.6550758783618245        1.6551066095285369        8.8678760915938341E-004   1.6549349174209937        1.6558217050301531     
  0.16954541426988107        3.4289306347952705E-005   1.6550724137850199        1.6551067030913678        9.9596703093753113E-004   1.6549139867300238        1.6559099537609614     
  0.17846885712619059        3.8050910515043926E-005   1.6550687457319198        1.6551067966424349        1.1128642383621394E-003   1.6548915764728709        1.6560044407112331     
  0.18739229998250012        4.2017797663483992E-005   1.6550648723840775        1.6551068901817410        1.2377860858096175E-003   1.6548676278227552        1.6561054139085649     
  0.19631574283880965        4.6191889099639756E-005   1.6550607918201901        1.6551069837092898        1.3710604853869950E-003   1.6548420779159481        1.6562131384013350     
  0.20523918569511918        5.0575209926488766E-005   1.6550565020151580        1.6551070772250844        1.5130372662787480E-003   1.6548148596870254        1.6563278969533042     
  0.21416262855142870        5.5169890035576991E-005   1.6550520008390930        1.6551071707291285        1.6640890914483304E-003   1.6547859016931286        1.6564499907845769     
  0.22308607140773823        5.9978165151391363E-005   1.6550472860562753        1.6551072642214266        1.8246124340801772E-003   1.6547551279267718        1.6565797403608520     
  0.23200951426404776        6.5002377928656576E-005   1.6550423553240534        1.6551073577019821        1.9950286163024603E-003   1.6547224576167088        1.6567174862330112     
  0.24093295712035728        7.0244979103091613E-005   1.6550372061916969        1.6551074511707999        2.1757849128917622E-003   1.6546878050163429        1.6568635899292348     
  0.24985639997666681        7.5708528696188853E-005   1.6550318360991880        1.6551075446278842        2.3673557228285893E-003   1.6546510791791300        1.6570184349019585     
  0.25877984283297634        8.1395697274604418E-005   1.6550262423759656        1.6551076380732401        2.5702438117475549E-003   1.6546121837203873        1.6571824275321350     
  0.26770328568928586        8.7309267264776310E-005   1.6550204222396083        1.6551077315068732        2.7849816285086728E-003   1.6545710165648979        1.6573559981934065     
  0.27662672854559539        9.3452134323414492E-005   1.6550143727944651        1.6551078249287885        3.0121326993068796E-003   1.6545274696796437        1.6575396023789506     
  0.28555017140190492        9.9827308764533314E-005   1.6550080910302274        1.6551079183389918        3.2522931029361321E-003   1.6544814287909875        1.6577337218939237     
  0.29447361425821444        1.0643791704372702E-004   1.6550015738204464        1.6551080117374901        3.5060930310326778E-003   1.6544327730855573        1.6579388661165899     
  0.30339705711452397        1.1328720330041567E-004   1.6549948179209890        1.6551081051242895        3.7741984373398595E-003   1.6543813748940686        1.6581555733314084     
  0.31232049997083350        1.2037853095881808E-004   1.6549878199684380        1.6551081984993969        4.0573127802646580E-003   1.6543270993572610        1.6583844121375255     
  0.32124394282714303        1.2771538438843767E-004   1.6549805764784311        1.6551082918628195        4.3561788632345052E-003   1.6542698040730837        1.6586259829363181     
  0.33016738568345255        1.3530137062487700E-004   1.6549730838439409        1.6551083852145658        4.6715807776124690E-003   1.6542093387242218        1.6588809195018344     
  0.33909082853976208        1.4314022115182473E-004   1.6549653383334915        1.6551084785546433        5.0043459531900680E-003   1.6541455446849980        1.6591498906381881     
