  -1.0000000000000000        2.7764128199834803       -14.706956325165589       -14.927459458731509     
 -0.99045346062052508        2.6360172718239285       -14.488415724443481       -14.486921968888366     
 -0.98090692124105017        2.4997842211643300       -14.056857724955284       -14.055389931190383     
 -0.97136038186157514        2.3676284462469765       -13.634149085593037       -13.632706829195723     
 -0.96181384248210022        2.2394662072610001       -13.220135842414612       -13.218718705186118     
 -0.95226730310262531        2.1152152220949327       -12.814666552765596       -12.813274122644358     
 -0.94272076372315039        1.9947946424449912       -12.417592258280308       -12.416224129255932     
 -0.93317422434367536        1.8781250302740704       -12.028766448398793       -12.027422220427558     
 -0.92362768496420045        1.7651283346165918       -11.648045024393941       -11.646724303315587     
 -0.91408114558472553        1.6557278687243320       -11.275286263902036       -11.273988661357171     
 -0.90453460620525061        1.5498482875484954       -10.910350785948129       -10.909075919297415     
 -0.89498806682577570        1.4474155655533110       -10.553101516461600       -10.551849008705593     
 -0.88544152744630067        1.3483569748565225       -10.203403654273467       -10.202173133973712     
 -0.87589498806682575        1.2526010636922067       -9.8611246375895583       -9.8599157387907965     
 -0.86634844868735084        1.1600776351913835       -9.5261341109328619       -9.5249464730862545     
 -0.85680190930787592        1.0707177264760102       -9.1983038925483385       -9.1971371604359007     
 -0.84725536992840089       0.98445358806193684       -8.8775079422642520       -8.8763617659241767     
 -0.83770883054892598       0.90121866356652736       -8.5636223298033016       -8.5624963644562779     
 -0.82816229116945106       0.82094756971665239       -8.2565252035371035       -8.2554191095138520     
 -0.81861575178997614       0.74357607665287606       -7.9560967596784593       -7.9550102023481948     
 -0.80906921241050123       0.66904108852567457       -7.6622192119049153       -7.6611518616047718     
 -0.79952267303102631       0.59728062437959639       -7.3747767614075919       -7.3737282933730484     
 -0.78997613365155128       0.52823379932134262       -7.0936555673593764       -7.0926256616557026     
 -0.78042959427207637       0.46184080596778193       -6.8187437177967469       -6.8177320592513260     
 -0.77088305489260145       0.39804289616998362       -6.5499312009090334       -6.5489374790447634     
 -0.76133651551312642       0.33678236300940745       -6.2871098767299518       -6.2861337856994552     
 -0.75178997613365151       0.27800252306244061       -6.0301734492251944       -6.0292146877460180     
 -0.74224343675417659       0.22164769892951541       -5.7790174387707482       -5.7780757100615121     
 -0.73269689737470167       0.16766320202511734       -5.5335391550164248       -5.5326141667338522     
 -0.72315035799522676       0.11599531562502786       -5.2936376701291632       -5.2927291343059402     
 -0.71360381861575184        6.6591278167198592E-002  -5.0592137924104703       -5.0583214253940536     
